# temp_init,temp_pred
1.649036884307861328e+00,1.637365102767944336e+00
1.823008775711059570e+00,1.828901886940002441e+00
3.723223686218261719e+00,3.353655099868774414e+00
2.738252401351928711e+00,3.187573432922363281e+00
3.232287168502807617e+00,3.435019731521606445e+00
7.509595751762390137e-01,7.224035859107971191e-01
2.099655628204345703e+00,1.862468004226684570e+00
6.598320603370666504e-01,7.224035859107971191e-01
2.767609357833862305e+00,2.951926946640014648e+00
8.276169300079345703e-01,7.082220315933227539e-01
1.583383679389953613e+00,1.695467710494995117e+00
3.944005727767944336e+00,3.052913188934326172e+00
3.595180749893188477e+00,3.379386663436889648e+00
3.809628009796142578e+00,3.329211950302124023e+00
1.204703330993652344e+00,7.082220315933227539e-01
1.677728295326232910e+00,1.867084264755249023e+00
1.971767544746398926e+00,1.909908533096313477e+00
4.325679540634155273e-01,7.082220315933227539e-01
3.741760253906250000e+00,3.356437444686889648e+00
6.590123176574707031e-01,7.082220315933227539e-01
2.718712568283081055e+00,2.451703071594238281e+00
2.738252401351928711e+00,3.299829244613647461e+00
2.632341146469116211e+00,3.034607172012329102e+00
3.106333494186401367e+00,2.948380470275878906e+00
1.127872943878173828e+00,1.402799129486083984e+00
2.004433631896972656e+00,1.916074037551879883e+00
6.481120586395263672e-01,7.082220315933227539e-01
2.814811468124389648e+00,2.989189147949218750e+00
7.184422612190246582e-01,7.224035859107971191e-01
1.259488165378570557e-01,7.224035859107971191e-01
2.253408432006835938e+00,2.425611019134521484e+00
7.891471683979034424e-02,7.082220315933227539e-01
2.898819208145141602e+00,2.856931686401367188e+00
3.867789745330810547e+00,3.372869014739990234e+00
2.720884799957275391e+00,2.817301273345947266e+00
3.563680410385131836e+00,3.355901002883911133e+00
4.359511733055114746e-01,7.224035859107971191e-01
5.659092664718627930e-01,7.224035859107971191e-01
6.053065061569213867e-01,7.082220315933227539e-01
4.435726106166839600e-01,7.224035859107971191e-01
4.762518405914306641e-01,7.082220315933227539e-01
1.111114382743835449e+00,7.082220315933227539e-01
2.190357446670532227e+00,1.945124745368957520e+00
3.594664096832275391e+00,3.436087846755981445e+00
3.118999481201171875e+00,3.353090047836303711e+00
3.986630916595458984e+00,3.525445461273193359e+00
3.652510941028594971e-01,7.224035859107971191e-01
3.759273290634155273e+00,3.515093088150024414e+00
1.148410677909851074e+00,7.082220315933227539e-01
2.496440887451171875e+00,3.357484340667724609e+00
2.805017471313476562e+00,3.027909755706787109e+00
3.809628009796142578e+00,3.513476610183715820e+00
2.443958282470703125e+00,2.368115663528442383e+00
5.034968852996826172e-01,7.082220315933227539e-01
3.401033163070678711e+00,3.270859956741333008e+00
1.148410677909851074e+00,7.224035859107971191e-01
1.519902825355529785e+00,1.597210288047790527e+00
6.193161606788635254e-01,7.082220315933227539e-01
3.376756906509399414e+00,2.926934719085693359e+00
2.992712974548339844e+00,3.192006587982177734e+00
2.742720603942871094e+00,3.157675743103027344e+00
2.713436126708984375e+00,2.830410242080688477e+00
1.888927221298217773e+00,1.736570358276367188e+00
2.608012676239013672e+00,2.358451843261718750e+00
6.598320603370666504e-01,7.082220315933227539e-01
1.106201529502868652e+00,1.401408791542053223e+00
1.676928251981735229e-01,7.082220315933227539e-01
3.581973075866699219e+00,3.628213644027709961e+00
5.322769284248352051e-01,7.224035859107971191e-01
3.770379424095153809e-01,7.224035859107971191e-01
1.065297365188598633e+00,7.224035859107971191e-01
1.500363796949386597e-01,7.082220315933227539e-01
2.782446384429931641e+00,3.199445247650146484e+00
6.518185734748840332e-01,7.082220315933227539e-01
2.935621500015258789e+00,2.969275474548339844e+00
1.779974699020385742e+00,1.758607387542724609e+00
3.082291364669799805e+00,3.289578437805175781e+00
2.451153278350830078e+00,2.976853847503662109e+00
2.675678968429565430e+00,3.025570154190063477e+00
1.854503870010375977e+00,1.661899805068969727e+00
1.149344086647033691e+00,7.224035859107971191e-01
4.707585573196411133e-01,7.082220315933227539e-01
2.791778087615966797e+00,3.019281148910522461e+00
3.148354053497314453e+00,2.781029224395751953e+00
2.044314384460449219e+00,2.025171518325805664e+00
2.126007556915283203e+00,2.150440216064453125e+00
3.857942819595336914e+00,3.791387557983398438e+00
2.431358098983764648e+00,2.548576593399047852e+00
3.541712045669555664e+00,3.043929100036621094e+00
3.547122001647949219e+00,3.087192773818969727e+00
8.222768902778625488e-01,7.082220315933227539e-01
2.061641812324523926e-01,7.082220315933227539e-01
3.872377052903175354e-02,7.082220315933227539e-01
2.246580839157104492e+00,2.281910419464111328e+00
2.096512556076049805e+00,1.808119177818298340e+00
2.814811468124389648e+00,3.335858821868896484e+00
3.521277427673339844e+00,2.880428791046142578e+00
1.444640398025512695e+00,1.556835055351257324e+00
3.465562105178833008e+00,3.032193183898925781e+00
1.591796636581420898e+00,1.596714496612548828e+00
1.485814094543457031e+00,1.442531347274780273e+00
2.564894676208496094e+00,2.806146144866943359e+00
3.150450468063354492e+00,3.502523660659790039e+00
1.241134762763977051e+00,7.224035859107971191e-01
3.740231513977050781e+00,3.660201072692871094e+00
2.696468353271484375e+00,2.442988395690917969e+00
3.346619367599487305e+00,3.051896572113037109e+00
1.566991090774536133e+00,7.224035859107971191e-01
1.307133913040161133e+00,1.351744413375854492e+00
2.928973674774169922e+00,3.121416807174682617e+00
3.165690422058105469e+00,2.849661588668823242e+00
2.174182891845703125e+00,2.213994979858398438e+00
3.708826065063476562e+00,3.352005481719970703e+00
2.790500402450561523e+00,2.781965494155883789e+00
2.676950022578239441e-02,7.224035859107971191e-01
1.079806923866271973e+00,7.082220315933227539e-01
4.909398555755615234e-01,7.224035859107971191e-01
4.426249265670776367e-01,7.082220315933227539e-01
2.273385524749755859e+00,2.154039859771728516e+00
1.667368769645690918e+00,1.518765568733215332e+00
2.825992345809936523e+00,3.047409296035766602e+00
2.707826375961303711e+00,2.752629756927490234e+00
2.256074666976928711e+00,2.335528850555419922e+00
3.620188236236572266e+00,3.426338672637939453e+00
3.904149055480957031e+00,3.754301309585571289e+00
3.811145067214965820e+00,3.264803647994995117e+00
3.597162246704101562e+00,2.719435214996337891e+00
9.580913782119750977e-01,7.082220315933227539e-01
9.141008853912353516e-01,7.082220315933227539e-01
2.607517242431640625e-01,7.224035859107971191e-01
3.954977273941040039e+00,3.320844888687133789e+00
1.204703330993652344e+00,1.479033708572387695e+00
3.333716988563537598e-01,7.082220315933227539e-01
1.015029788017272949e+00,7.082220315933227539e-01
1.675436854362487793e+00,1.551195502281188965e+00
1.771699309349060059e+00,1.679408073425292969e+00
3.405842483043670654e-01,7.082220315933227539e-01
1.643326401710510254e+00,1.854900360107421875e+00
1.757605195045471191e+00,1.505776762962341309e+00
