# temp_init,temp_pred
1.546776890754699707e+00,1.784285664558410645e+00
3.120749473571777344e+00,2.762582302093505859e+00
3.110429048538208008e+00,2.812884569168090820e+00
2.830667495727539062e+00,2.805120468139648438e+00
1.899553775787353516e+00,1.878907680511474609e+00
2.560153722763061523e+00,2.739985942840576172e+00
1.690636873245239258e+00,1.697667241096496582e+00
2.111581087112426758e+00,2.048237323760986328e+00
2.570771694183349609e+00,2.512878894805908203e+00
2.723393201828002930e+00,2.811892509460449219e+00
2.415730476379394531e+00,2.714911699295043945e+00
1.580938816070556641e+00,1.816786766052246094e+00
2.602670431137084961e+00,2.646193981170654297e+00
2.648914575576782227e+00,2.564682483673095703e+00
1.989371776580810547e+00,1.797045946121215820e+00
1.501825332641601562e+00,1.693708896636962891e+00
2.062153577804565430e+00,2.052050590515136719e+00
1.777822852134704590e+00,2.151488542556762695e+00
2.663784027099609375e+00,2.682641983032226562e+00
2.278076648712158203e+00,2.254830837249755859e+00
2.142377853393554688e+00,2.551937103271484375e+00
2.932975292205810547e+00,2.990635871887207031e+00
1.846654534339904785e+00,2.230531692504882812e+00
2.062114953994750977e+00,2.209706306457519531e+00
1.830307602882385254e+00,1.847217321395874023e+00
2.337666749954223633e+00,2.245281457901000977e+00
2.811120510101318359e+00,2.891411066055297852e+00
2.183199644088745117e+00,2.376764297485351562e+00
2.275364875793457031e+00,2.232846975326538086e+00
1.938081741333007812e+00,2.217078924179077148e+00
1.803518295288085938e+00,1.876564145088195801e+00
2.213174343109130859e+00,2.217336654663085938e+00
1.753824710845947266e+00,1.924656629562377930e+00
1.916805148124694824e+00,1.983044862747192383e+00
2.524362325668334961e+00,2.886060714721679688e+00
2.049535989761352539e+00,2.076313257217407227e+00
2.844543933868408203e+00,2.723482847213745117e+00
2.588180780410766602e+00,2.846978425979614258e+00
3.181797027587890625e+00,2.924415111541748047e+00
1.884526729583740234e+00,1.697667241096496582e+00
1.813678503036499023e+00,1.785100698471069336e+00
1.636076688766479492e+00,2.043174505233764648e+00
2.649543762207031250e+00,2.695845127105712891e+00
1.654878258705139160e+00,1.693708896636962891e+00
1.846185088157653809e+00,1.974039673805236816e+00
2.609881639480590820e+00,2.360145807266235352e+00
1.854711651802062988e+00,1.812248945236206055e+00
2.428073406219482422e+00,2.706037282943725586e+00
2.057886123657226562e+00,1.917146921157836914e+00
2.789475679397583008e+00,2.419359445571899414e+00
3.140373468399047852e+00,2.878924369812011719e+00
1.783635139465332031e+00,1.693708896636962891e+00
1.728624463081359863e+00,2.033905506134033203e+00
1.881981134414672852e+00,1.842155694961547852e+00
2.552844285964965820e+00,2.705040216445922852e+00
1.560826420783996582e+00,2.167579174041748047e+00
3.107261896133422852e+00,2.834787130355834961e+00
2.874150753021240234e+00,2.884084939956665039e+00
