# temp_init,temp_pred
8.725703954696655273e-01,6.037061214447021484e-01
1.383421063423156738e+00,1.273945331573486328e+00
1.383421063423156738e+00,1.396582126617431641e+00
1.383421063423156738e+00,1.246227979660034180e+00
1.383421063423156738e+00,1.132184386253356934e+00
1.383421063423156738e+00,1.171608328819274902e+00
1.829147934913635254e+00,1.918757557868957520e+00
1.829147934913635254e+00,1.913436174392700195e+00
1.829147934913635254e+00,1.624063372611999512e+00
1.829147934913635254e+00,2.037515163421630859e+00
1.829147934913635254e+00,1.692850947380065918e+00
2.081793248653411865e-01,6.037061214447021484e-01
2.081793248653411865e-01,6.202796697616577148e-01
2.081793248653411865e-01,6.037061214447021484e-01
2.081793248653411865e-01,6.202796697616577148e-01
2.081793248653411865e-01,6.202796697616577148e-01
3.651456117630004883e+00,3.450632095336914062e+00
3.651456117630004883e+00,3.265729427337646484e+00
3.651456117630004883e+00,2.910483598709106445e+00
3.651456117630004883e+00,3.372488498687744141e+00
3.651456117630004883e+00,3.528520107269287109e+00
2.837100028991699219e-01,6.202796697616577148e-01
2.837100028991699219e-01,6.202796697616577148e-01
2.837100028991699219e-01,6.202796697616577148e-01
2.837100028991699219e-01,6.202796697616577148e-01
2.837100028991699219e-01,6.202796697616577148e-01
3.265608549118041992e+00,3.474384784698486328e+00
3.265608549118041992e+00,3.615103244781494141e+00
3.265608549118041992e+00,3.293457984924316406e+00
3.265608549118041992e+00,3.609440326690673828e+00
3.265608549118041992e+00,3.151272773742675781e+00
2.421861886978149414e+00,2.652482986450195312e+00
2.421861886978149414e+00,2.520047664642333984e+00
2.421861886978149414e+00,2.642731189727783203e+00
2.421861886978149414e+00,2.328486442565917969e+00
2.421861886978149414e+00,2.333672285079956055e+00
1.971063017845153809e+00,1.925521850585937500e+00
1.971063017845153809e+00,1.963690042495727539e+00
1.971063017845153809e+00,1.923425316810607910e+00
1.971063017845153809e+00,1.790719866752624512e+00
1.971063017845153809e+00,2.071255207061767578e+00
7.572011947631835938e-01,6.037061214447021484e-01
7.572011947631835938e-01,6.037061214447021484e-01
7.572011947631835938e-01,6.202796697616577148e-01
7.572011947631835938e-01,6.202796697616577148e-01
7.572011947631835938e-01,6.202796697616577148e-01
3.295381069183349609e+00,3.301208972930908203e+00
3.295381069183349609e+00,3.201671600341796875e+00
3.295381069183349609e+00,3.493100166320800781e+00
3.295381069183349609e+00,3.312180042266845703e+00
3.295381069183349609e+00,3.178895473480224609e+00
1.071721613407135010e-01,6.202796697616577148e-01
1.071721613407135010e-01,6.037061214447021484e-01
1.071721613407135010e-01,6.037061214447021484e-01
1.071721613407135010e-01,6.202796697616577148e-01
1.071721613407135010e-01,6.202796697616577148e-01
2.709854602813720703e+00,3.008811712265014648e+00
2.709854602813720703e+00,2.504698276519775391e+00
2.709854602813720703e+00,2.824974536895751953e+00
2.709854602813720703e+00,2.700300216674804688e+00
2.709854602813720703e+00,2.954909563064575195e+00
1.314525127410888672e+00,1.417361140251159668e+00
1.314525127410888672e+00,1.293717265129089355e+00
1.314525127410888672e+00,1.500079631805419922e+00
1.314525127410888672e+00,1.510512351989746094e+00
1.314525127410888672e+00,6.202796697616577148e-01
3.440152883529663086e+00,3.572947025299072266e+00
3.440152883529663086e+00,3.295442581176757812e+00
3.440152883529663086e+00,3.502046585083007812e+00
3.440152883529663086e+00,3.537233829498291016e+00
3.440152883529663086e+00,3.475873947143554688e+00
3.155470609664916992e+00,3.366456031799316406e+00
3.155470609664916992e+00,3.110416412353515625e+00
3.155470609664916992e+00,2.776597499847412109e+00
3.155470609664916992e+00,3.335078716278076172e+00
3.155470609664916992e+00,2.786068201065063477e+00
1.648864626884460449e+00,1.694475054740905762e+00
1.648864626884460449e+00,1.560881137847900391e+00
1.648864626884460449e+00,1.822458028793334961e+00
1.648864626884460449e+00,1.564093589782714844e+00
1.648864626884460449e+00,1.450728416442871094e+00
2.642249584197998047e+00,2.804257392883300781e+00
2.642249584197998047e+00,2.534063339233398438e+00
2.642249584197998047e+00,2.530627965927124023e+00
2.642249584197998047e+00,2.950709342956542969e+00
2.642249584197998047e+00,2.593425750732421875e+00
2.747277975082397461e+00,2.790418624877929688e+00
2.747277975082397461e+00,3.077897310256958008e+00
2.747277975082397461e+00,2.620320320129394531e+00
2.747277975082397461e+00,3.111179351806640625e+00
2.747277975082397461e+00,2.558686256408691406e+00
8.089841604232788086e-01,6.202796697616577148e-01
8.089841604232788086e-01,6.202796697616577148e-01
8.089841604232788086e-01,6.037061214447021484e-01
8.089841604232788086e-01,6.202796697616577148e-01
8.089841604232788086e-01,6.037061214447021484e-01
1.506643056869506836e+00,1.777108788490295410e+00
